"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm26542",18.6709572295075,0.204462377773458,0.259077521512519,0.789193815734332,0.429998735941729,0.999958958199752
"Ccdc91",1060.14724702507,-0.0350083704637486,0.129747541725352,-0.26981914260737,0.78729939517231,0.999958958199752
"Ppfibp1",993.426679573416,-0.0871401205970724,0.161634783553776,-0.539117377343974,0.589805865791314,0.999958958199752
"Slco1a4",6.81104306555357,0.200331078422908,0.444578197329792,0.450609318284451,0.652271149490566,0.999958958199752
"Gm30524",3.03717656802686,-0.310705508369564,0.451612172777336,-0.687991881305545,0.491457893971766,0.999958958199752
"Dera",1541.48438727473,-0.10319387161518,0.17338655347868,-0.595166519806679,0.551732167466775,0.999958958199752
"BC049715",10.3461690672228,0.872105605093095,0.37505233955003,2.32529040117282,0.0200564372147132,0.735029259279468
"Prdx5",4831.99248589188,-0.00978711714824252,0.210062951599754,-0.0465913530858623,0.962838923785616,0.999958958199752
"9030625G05Rik",10.050530697806,-0.134693051607708,0.267700625354559,-0.503148064855331,0.614860175768709,0.999958958199752
"Gucy2c",7982.46656987526,-0.047217464264433,0.170512418073666,-0.276915105643707,0.781845293370692,0.999958958199752
"Gm43034",3.045968040337,-0.319578422113444,0.52547376981553,-0.60817197826189,0.543073417565668,0.999958958199752
"Mybph",1.15649067522468,-0.376854888618224,0.711115344812941,-0.529949031991928,0.596147269193473,NA
"Gm35031",105.766958492352,-0.366751611196153,0.289622590997339,-1.26630871553636,0.205402577838761,0.999958958199752
"Olr1",4.16474691321637,0.00814599528662863,0.521862752958746,0.0156094590779744,0.987545959349908,0.999958958199752
"Gm20186",1397.89883144567,0.537332916811762,0.375201732627429,1.43211736536762,0.1521102354795,0.999958958199752
"2310001H17Rik",300.403834264186,-0.0154455847748649,0.134694898374386,-0.11467089668039,0.908705982808882,0.999958958199752
"Tlcd5",51.7354832214778,-0.0633642277343264,0.178946776534134,-0.35409538501656,0.723267400549563,0.999958958199752
"Klrb1",12.6851862281618,-0.304940654957134,0.279600473304697,-1.09062996694152,0.275435737932012,0.999958958199752
"Gm42634",61.9909912934621,0.173862665775283,1.3075233163014,0.132970986909121,0.894216325801962,0.999958958199752
"Gm43508",24.9622635672902,0.309586631171282,0.295676163482264,1.04704629390882,0.295078227367701,0.999958958199752
"Gm13684",6.26123459088474,-0.507362859125671,0.327099616672511,-1.55109585357184,0.12087871472937,0.999958958199752
"Gm10010",4.94025572120133,-0.730438913171462,0.45618829179227,-1.60117856225928,0.1093373755977,0.999958958199752
"Gm44148",7.64611913955664,-0.248199047310957,0.351397059770001,-0.706320785590551,0.479988670143656,0.999958958199752
"Gm48275",2166.60819634719,0.826663031440785,2.55244019853401,0.323871655020783,0.74603520434783,0.999958958199752
"Cracr2a",738.36371301585,-0.21296605271864,0.147739939718765,-1.44149275493166,0.149445522692209,0.999958958199752
"Ncapd2",1087.45286243418,-0.0270716015475485,0.182714316647914,-0.148163548670983,0.882213698206693,0.999958958199752
"Tnfsf18",2.67040655790425,0.532638458163977,0.525275317288562,1.01401767917332,0.310574316456143,0.999958958199752
"Itga3",3763.77426690444,0.123160011801139,0.140028800490366,0.879533434335262,0.379112113096573,0.999958958199752
"2610206C17Rik",3.53239805049276,0.163759372197764,0.467069404345235,0.35061036041813,0.72588068289082,0.999958958199752
"Hoxa11",0.325384260980578,-0.0201644258016586,1.54485694321895,-0.0130526168718528,0.989585814232919,NA
"Slc6a14",7.5488101432414,0.472020134983072,0.898851232546647,0.525137105998879,0.599487882866611,0.999958958199752
"Mug2",1.16314630851037,0.505500261231453,1.0698371127325,0.472502080190827,0.63656845729334,NA
"Rabl2",51.588235556106,0.131870458645691,0.159941550331344,0.824491561901835,0.409660308372013,0.999958958199752
"Gm7298",1.36116112971328,0.915931821093074,1.19458027830122,0.766739446256046,0.443236445496877,NA
"Rps6",17714.847220863,0.0174349199428998,0.138521470073583,0.125864387185888,0.899839273344597,0.999958958199752
"Gm43915",2.21235623259059,-0.368058881652108,0.575144478463769,-0.639941606733678,0.522210562989795,0.999958958199752
"Rad52",173.101813391901,-0.121531474928892,0.14922314434739,-0.814427785048999,0.41539992667178,0.999958958199752
"Erc1",1062.13068158762,0.0761467148652185,0.0702787427748678,1.08349568957356,0.278588463070989,0.999958958199752
"Rassf4",904.481979638299,0.0532103445247581,0.184910297876911,0.287763013394628,0.773528151338111,0.999958958199752
"Gm13391",7.90825559581053,-0.148769981154829,0.344147396109014,-0.432285650964808,0.665533814735155,0.999958958199752
"Zfyve9",1683.72425564767,0.0202330002760152,0.101217124934808,0.199897006450705,0.841561131701224,0.999958958199752
"Pparg",587.527012418328,0.432057941414411,0.202523428304258,2.13337264252369,0.0328941694289003,0.862711105423854
"Gstcd",264.643526170737,-0.0185449568399722,0.128192894721734,-0.14466446740459,0.884975794881153,0.999958958199752
"Cycs",4025.16881570373,0.0396488825630767,0.238607977757769,0.166167464037299,0.868025163384959,0.999958958199752
"Lncbate6",4.11536999893969,0.323025223411327,0.495147598270585,0.652381682834705,0.514154977821231,0.999958958199752
"Ccn5",4.78571475910089,-0.656303965424995,0.704997184848881,-0.930931327854418,0.351889087999059,0.999958958199752
"Irak2",1861.83633605564,-0.187192176935064,0.157409209654158,-1.18920727285489,0.234358113288883,0.999958958199752
"Cdkn2b",1111.34793582092,-0.395200802441725,0.231993593300925,-1.7034987769214,0.0884747666997659,0.999958958199752
"Setd5",2810.7443078363,0.0959897785979723,0.0815664946358683,1.17682853758143,0.239263949791909,0.999958958199752
"Srgap3",262.04211871709,0.00291613633438168,0.22070849110429,0.0132126150642919,0.989458165153564,0.999958958199752
"Lmcd1",251.041473947258,0.126872288267221,0.166318160659245,0.762828832187238,0.445565483726924,0.999958958199752
"Arl8b",1892.68901543079,0.0649517423508184,0.0978578819540741,0.663735419711015,0.506859665430553,0.999958958199752
"Sema5a",1712.69834492691,0.1022428210287,0.153711600997228,0.665160081382172,0.505948109608434,0.999958958199752
"Gm17055",1.72390424068441,1.00027180351757,0.653313361247945,1.53107507491791,0.125750839173901,NA
"Cntn3",25.0034770345861,0.0373793621398176,0.227901920889432,0.164015125427365,0.869719236689499,0.999958958199752
"Gm43948",4.21844006737764,0.271619181499668,0.578496642164463,0.469525943112473,0.638693745538106,0.999958958199752
"Stimate",222.957372284014,0.0813091017836507,0.0965408833729631,0.842224547185175,0.399662276094359,0.999958958199752
"Gm42721",60.7500317757216,-0.222981966206409,0.250949440412739,-0.888553350984439,0.374243171218121,0.999958958199752
"Gxylt2",119.53971626908,0.068228351156157,0.196040203525151,0.348032444005311,0.727815818031031,0.999958958199752
"Abcb7",2299.82040171856,-0.00819610119173412,0.14833327147109,-0.0552546378196176,0.955935600696982,0.999958958199752
"Olfr644",0.523489260195071,-0.963443262739317,1.54995297227705,-0.621595158028513,0.534208105659361,NA
"Suclg2",3053.39632540941,0.0229272875737121,0.142879883029394,0.160465469928999,0.872514420127271,0.999958958199752
"Slc25a26",145.074629921369,0.0143359653325933,0.0959432476946703,0.149421305584902,0.881221201021853,0.999958958199752
"Magi1",1787.02907493727,0.0601416074037072,0.0760041906691126,0.791293307306385,0.428772853013644,0.999958958199752
"Olfr825",78.4465783425889,0.0312912574538447,0.199491965197674,0.156854725566709,0.875359341841189,0.999958958199752
"Chst3",59.2147351131829,-0.00737660953747599,0.283069659248262,-0.0260593436861648,0.979210005078954,0.999958958199752
"Nr2c2",2513.00660112439,-0.0502388645469812,0.0814562874234511,-0.61675858470954,0.537393972850133,0.999958958199752
"Gm33674",9.88803320737454,-0.601549894531663,0.497981661392739,-1.20797599825115,0.227056494735888,0.999958958199752
"4930466I24Rik",11.6964595232004,0.359223618920338,0.446061126020972,0.805323750412288,0.42063287975278,0.999958958199752
"Tmem43",696.456008599328,-0.0953370560065673,0.169059966655785,-0.563924493139636,0.572805520182159,0.999958958199752
"Gm15872",1.63805687684436,1.25778391210496,0.608228686266637,2.06794572585083,0.0386451269767185,NA
"Iqsec1",913.688794706194,0.185836859119888,0.248878968050714,0.746695715493404,0.455247256597496,0.999958958199752
"Aldh1l1",2878.92248008741,-0.120536064972652,0.170372942321885,-0.707483614064276,0.479265992029274,0.999958958199752
"Gm26638",24.4515827718841,0.0975160426532092,0.496221583229754,0.196517132565067,0.844205424259458,0.999958958199752
"Shox2",1.39010199295624,-0.405192468447583,0.848697904971282,-0.477428383025517,0.63305710703226,NA
"Mgll",1103.07874470255,0.0115868544853366,0.200674652026162,0.0577395020663898,0.953956128067588,0.999958958199752
"Creld1",172.303320355631,-0.217740831929977,0.139856503269097,-1.55688742990394,0.119497214379235,0.999958958199752
"Gm43197",264.483939366568,-0.00748547629944744,0.141695364934205,-0.0528279545553468,0.957868988079654,0.999958958199752
"Rgl2",784.301898129425,-0.0231291005858024,0.100803950192401,-0.229446371314384,0.818521998224942,0.999958958199752
"Ngdn",753.951280833181,0.00466983510177117,0.130661637333515,0.035739909563902,0.971489747636665,0.999958958199752
"Ruvbl1",426.748641083713,0.0087340964232451,0.144072471248678,0.0606229375226689,0.95165950561728,0.999958958199752
"1810020O05Rik",39.8992428933858,0.673495277667951,0.442246003961091,1.52289737303586,0.127784383128825,0.999958958199752
"Gm27818",1.83865360730106,-0.76110794306136,0.662199879793543,-1.14936285294805,0.250406390794342,NA
"Gm37868",71.6356674131589,0.0960188992292826,0.239883788780119,0.400272564134356,0.688955773261131,0.999958958199752
"Gm37073",0.477840503932349,0.171255083813042,1.14874484769125,0.149080175773785,0.881490368514054,NA
"Eva1a",80.5768414733793,0.0378698549139588,0.161538106516099,0.234432950408421,0.814648880539316,0.999958958199752
"Aqp1",3583.34103717527,-0.93448776458587,0.337283301331814,-2.77063157558024,0.00559476909958742,0.452548112465925
"Gm44130",50.4336475338926,-0.115635645741808,0.157102365392138,-0.736052862432554,0.461698527796037,0.999958958199752
"Clca1",36549.3173060145,0.317127291867545,0.35957485814244,0.881950683387102,0.377803477004487,0.999958958199752
"Cyp2c55",2226.47798891608,0.284293277104709,0.581269308073574,0.489090466597842,0.624777650524355,0.999958958199752
"Slc37a4",1805.29865620739,-0.073801566331263,0.226944981556775,-0.32519585066392,0.745032848861081,0.999958958199752
"Qrfprl",1.84000159094874,0.457060339615761,0.57384231381135,0.796491176434959,0.425746602061454,NA
"S100b",47.2046535738295,0.252224486179687,0.225258313066511,1.11971222169818,0.262836415203434,0.999958958199752
"Dst",11230.0359233232,0.0999819281218794,0.0859220486962964,1.16363529081202,0.244571843282837,0.999958958199752
"Klrg2",7.40053953387065,0.455427055267136,0.314355822132732,1.44876290878697,0.14740380537993,0.999958958199752
"D630045J12Rik",63.4821271964393,0.467695682814264,0.253129141559385,1.84765641732539,0.0646520625664614,0.985237350351865
"Ifi203",524.106377364421,-0.183847318385036,0.137082653998344,-1.34114209947567,0.179874320905382,0.999958958199752
"Arhgap27os2",209.19971637227,-0.111076508950024,0.13452616316066,-0.825687036189155,0.408981648055992,0.999958958199752
"A530053G22Rik",1.16861727032744,-3.6238621212744,2.51024973385651,-1.44362613504077,0.148844169231418,NA
"Frmd6",428.896977540739,-0.0410973464147488,0.105326602423879,-0.390189614674512,0.69639634052409,0.999958958199752
"Thoc1",702.42933005915,-0.00131608642182911,0.133452005676053,-0.00986187067899027,0.992131493188703,0.999958958199752
"Wfikkn2",38.1122938751231,0.00988014644093829,0.258030665917116,0.0382905900189087,0.96945599336292,0.999958958199752
"Spata2",1219.4698149016,-0.0390143961272211,0.0871662574950925,-0.447585995411328,0.654452012133394,0.999958958199752
"Jazf1",26.9895731935792,-0.124457272362213,0.198699781541826,-0.626358375416807,0.531079905127763,0.999958958199752
"Fam151b",66.554053904978,0.250680946980137,0.15123583286395,1.657549948534,0.0974083392576495,0.999958958199752
"Hibadh",1195.65097031407,0.0774023461010707,0.0829154100235443,0.933509779172434,0.35055682368655,0.999958958199752
"Skap2",1188.73291212739,-0.0624730726957768,0.131727328840498,-0.474260529274243,0.635314134480599,0.999958958199752
"Gsdme",251.526867227266,-0.898346820465605,0.409943600491995,-2.19139125330277,0.0284234915196882,0.814254007176802
"Gm13524",0.579775352463311,0.364865125508026,1.05271373300764,0.346594818769575,0.728895738936483,NA
"Ms4a2",4.00387869319512,0.381619723719832,0.457785473123446,0.833621305446983,0.404494415892697,0.999958958199752
"Tbx2",283.230953179831,-0.0267161395413316,0.221575393235184,-0.120573585140723,0.904028792172591,0.999958958199752
"Igf2bp3",11.0538559126032,0.306428635443893,0.360172548534494,0.850782872516853,0.394889977620687,0.999958958199752
"AI854703",20.3605101130345,-0.376834391210094,0.285924789449755,-1.31794935281859,0.187520602925666,0.999958958199752
"Ezh2",694.001175023652,-0.062174980457623,0.10328521024727,-0.601973702805785,0.547191642225092,0.999958958199752
"Yipf2",629.819116805331,0.0951876855403448,0.090139144711852,1.05600830632054,0.290964419981787,0.999958958199752
"Gm47657",50.8049321522988,0.04226173617864,0.244561403359392,0.172806238425672,0.862803733264875,0.999958958199752
"Emp3",154.754745522818,-0.217736678215637,0.171134481445325,-1.27231330808806,0.203261822037477,0.999958958199752
"Gm37581",21.6024455054096,0.268928680096716,0.250643490513835,1.07295298012885,0.283292213317028,0.999958958199752
"Braf",1378.72717951073,0.153858822790112,0.0767224057521814,2.00539622398034,0.0449207050748514,0.918238860627298
"Gm47113",73.8773600829801,-0.196642436556476,0.247036953531172,-0.79600413519374,0.426029631887016,0.999958958199752
"Dgki",78.4998029300825,0.0581549391781591,0.147670262282277,0.393816183972056,0.693716754935827,0.999958958199752
"Best2",0.852975385990638,-0.259549181521868,0.875960966685946,-0.296302222807747,0.766999288576688,NA
"Ibtk",2289.40666409075,0.18940106679982,0.0848232549317873,2.23289081457829,0.0255561454681437,0.798542984053904
"Gm37087",19.8156831556137,-0.443573815324663,0.802820739046806,-0.552519128804919,0.580592732341165,0.999958958199752
"Obox3",2.09727819687471,-0.370527578312435,0.726048117539102,-0.510334741405731,0.609816967424496,NA
"Gm30371",111.596277179998,-0.0163214732554889,0.193547250039376,-0.0843281072304997,0.932795565649663,0.999958958199752
"Chchd3",3368.84404361774,0.0969446148961236,0.111631225730682,0.868436356060527,0.385155499346832,0.999958958199752
"Map1s",202.414095761933,-0.049888508501553,0.212814424431692,-0.234422589703575,0.814656923125753,0.999958958199752
"Ccr1l1",2.1673975321182,-0.650449596627061,0.620423528496708,-1.04839608227481,0.29445615781721,0.999958958199752
"Mmp10",1452.5601557657,0.142545568943505,0.207431950255058,0.687191962319356,0.491961768740824,0.999958958199752
"Gm13052",2.03981559075287,-0.0467614917408978,0.567486655469306,-0.0824010420160921,0.934327807460539,NA
"Ahcyl2",12535.5790286703,0.147245185454789,0.165557039190687,0.889392478716614,0.37379218573185,0.999958958199752
"Gm20756",1.57797435756971,1.15667314873373,1.00250347348929,1.15378467937657,0.248588456827099,NA
"Gm47662",2.19168439212549,-0.823325638688279,0.611692788445474,-1.34597898526912,0.178309293947619,0.999958958199752
"Gpr37",87.2420200772702,-0.59441086885515,0.310071244717447,-1.91701384434022,0.0552361728569048,0.96157068912434
"Wasl",1781.29527389102,0.176540383767087,0.0952739735607663,1.85297597202124,0.0638858026950429,0.98134712005462
"9530020I12Rik",0.968916475849553,0.285046365006459,0.794219268476824,0.35890134666857,0.719668892161514,NA
"Iqub",3.50875623415764,-0.293606978144404,0.741298977527947,-0.39607093365151,0.692052700224697,0.999958958199752
"Gm37549",3.72787206422369,-0.542182707302486,0.437654958664306,-1.23883597470755,0.215406248267783,0.999958958199752
"Khdc1c",0.666483740662854,-1.77633639593428,1.51524834200817,-1.17230710418075,0.241073780402155,NA
"Pkmyt1",194.523713676932,0.0297601778638042,0.176882343096244,0.168248437593408,0.866387836338301,0.999958958199752
"Gm43553",0.491903077990314,0.618165826366293,1.50716488182615,0.410151426576033,0.681694870010635,NA
